name,market_capitalization_USD,price,country
Laurentian Bank of Canada,1080000000.0,25.0,Canada
Bpost,1080000000.0,5.0,Belgium
Golden Entertainment,1080000000.0,38.0,USA
Cowen,1080000000.0,39.0,USA
Photronics,1080000000.0,18.0,USA
3D Systems,1070000000.0,8.0,USA
Tejas Networks,1070000000.0,7.0,India
Dah Sing Banking Group,1070000000.0,1.0,Hong Kong
Fiverr,1070000000.0,29.0,Israel
Everbridge,1070000000.0,27.0,USA
uniQure,1070000000.0,23.0,Netherlands
RadNet,1070000000.0,19.0,USA
S&T AG,1070000000.0,16.0,Austria
SES AI,1070000000.0,3.0,USA
Aurinia Pharmaceuticals,1070000000.0,8.0,Canada
USANA,1070000000.0,56.0,USA
PDF Solutions,1070000000.0,29.0,USA
Brookline Bancorp,1070000000.0,14.0,USA
AdvanSix,1070000000.0,39.0,USA
Upstart,1070000000.0,13.0,USA
Docebo,1060000000.0,32.0,Canada
Cross Country Healthcare,1060000000.0,29.0,USA
Fortuna Silver Mines,1060000000.0,4.0,Canada
Karur Vysya Bank,1060000000.0,1.0,India
Consensus Cloud Solutions,1060000000.0,54.0,USA
MTY Food Group,1060000000.0,44.0,Canada
Agrana,1060000000.0,17.0,Austria
Brandywine Realty Trust,1060000000.0,6.0,USA
Magellan Financial Group,1060000000.0,6.0,Australia
MFA Financial,1060000000.0,10.0,USA
Merchants Bancorp,1060000000.0,25.0,USA
Doosan,1050000000.0,66.0,S. Korea
Freightways,1050000000.0,6.0,New Zealand
Rhön-Klinikum,1050000000.0,16.0,Germany
Advantage Energy,1050000000.0,6.0,Canada
MoneyGram,1050000000.0,11.0,USA
Morphic Therapeutic,1050000000.0,27.0,USA
La-Z-Boy,1050000000.0,24.0,USA
Arko,1050000000.0,9.0,USA
Heritage Financial,1050000000.0,30.0,USA
Preferred Bank,1040000000.0,73.0,USA
National Western Life,1040000000.0,288.0,USA
Galaxy Surfactants,1040000000.0,30.0,India
AZZ,1040000000.0,42.0,USA
Grendene,1040000000.0,1.0,Brazil
Revenio,1040000000.0,39.0,Finland
Cosmo Pharmaceuticals,1040000000.0,63.0,Ireland
Fastly,1040000000.0,8.0,USA
Mullen Group,1040000000.0,11.0,Canada
Grupa Kety,1040000000.0,108.0,Poland
Westrock Coffee,1040000000.0,14.0,USA
Ascential,1030000000.0,2.0,UK
Prosegur Cash,1030000000.0,1.0,Spain
Camping World,1030000000.0,24.0,USA
Momentive Global,1030000000.0,7.0,USA
Enanta Pharmaceuticals,1030000000.0,50.0,USA
CI&T,1030000000.0,8.0,Brazil
Camtek,1030000000.0,23.0,Israel
Metrovacesa,1030000000.0,7.0,Spain
LSB Industries,1030000000.0,13.0,USA
EVgo,1030000000.0,4.0,USA
Paya,1020000000.0,8.0,USA
Mahanagar Gas,1020000000.0,10.0,India
Cementir,1020000000.0,7.0,Italy
Atrion,1020000000.0,580.0,USA
GB Group (GBG),1020000000.0,4.0,UK
STRATEC,1020000000.0,85.0,Germany
BELLUS Health,1020000000.0,8.0,Canada
Armada Hoffler Properties,1020000000.0,12.0,USA
Construcciones y Auxiliar de Ferrocarriles,1020000000.0,30.0,Spain
Modern Times Group (MTG),1020000000.0,8.0,Sweden
Playa Hotels & Resorts,1020000000.0,6.0,USA
B. Riley Financial,1010000000.0,36.0,USA
Banc of California,1010000000.0,17.0,USA
Paysafe,1010000000.0,17.0,USA
Dundee Precious Metals,1010000000.0,5.0,Canada
Cinemark Theatres,1010000000.0,8.0,USA
Virgin Galactic,1010000000.0,4.0,USA
National Express Group,1010000000.0,2.0,UK
Tellurian,1010000000.0,2.0,USA
Energy Fuels,1000000000.0,6.0,USA
Fnac Darty,1000000000.0,38.0,France
Forma Therapeutics,1000000000.0,20.0,USA
Hamburger Hafen,1000000000.0,13.0,Germany
Inhibrx,1000000000.0,23.0,USA
Apogee Enterprises,1000000000.0,45.0,USA
Finolex Cables,1000000000.0,7.0,India
Sun Country Airlines,1000000000.0,17.0,USA
Diamond Offshore Drilling,1000000000.0,10.0,USA
Iovance Biotherapeutics,1000000000.0,6.0,USA
Denison Mines,1000000000.0,1.0,Canada
Titan International,1000000000.0,16.0,USA
LeMaitre Vascular,1000000000.0,46.0,USA
VEON,1000000000.0,0.0,Netherlands
Waldencast,1000000000.0,9.0,USA
Astra Agro Lestari,990000000.0,1.0,Indonesia
Verano Holdings,990000000.0,3.0,USA
InnovAge,990000000.0,7.0,USA
Caverion,990000000.0,7.0,Finland
SiriusPoint,990000000.0,6.0,Bermuda
Eckert & Ziegler,990000000.0,48.0,Germany
Yatsen Holding,990000000.0,2.0,China
Veeco,990000000.0,19.0,USA
New York Mortgage Trust,990000000.0,3.0,USA
AMERISAFE,990000000.0,52.0,USA
Precision Drilling Corporation,990000000.0,74.0,Canada
OrthoPediatrics,990000000.0,43.0,USA
NRC Health,990000000.0,40.0,USA
Fortress REIT,990000000.0,1.0,South Africa
Columbus McKinnon,990000000.0,35.0,USA
KKR Real Estate Finance Trust,990000000.0,14.0,USA
American Axle & Manufacturing,980000000.0,9.0,USA
REGENXBIO,980000000.0,23.0,USA
ConnectOne Bancorp,980000000.0,25.0,USA
Osisko Mining,980000000.0,3.0,Canada
SunOpta,980000000.0,9.0,Canada
Premier Financial,980000000.0,28.0,USA
The Shyft Group,980000000.0,28.0,USA
Biohaven Pharmaceutical,980000000.0,14.0,USA
Juventus Turin,980000000.0,0.0,Italy
Paymentus,980000000.0,8.0,USA
Transcontinental,980000000.0,11.0,Canada
NAPCO Security Technologies,970000000.0,27.0,USA
PolyPeptide Group,970000000.0,30.0,Switzerland
Suburban Propane Partners,970000000.0,15.0,USA
NaaS Technology,970000000.0,5.0,China
RITES,970000000.0,4.0,India
Core Laboratories,970000000.0,21.0,Netherlands
AmRest,970000000.0,4.0,Spain
OPKO Health,970000000.0,1.0,USA
Perdoceo Education,970000000.0,14.0,USA
PostNL,970000000.0,2.0,Netherlands
Select Energy Services,970000000.0,9.0,USA
ImmunoGen,970000000.0,4.0,USA
GungHo Online Entertainment,970000000.0,16.0,Japan
Valneva SE,970000000.0,14.0,France
Sterling Construction,960000000.0,32.0,USA
Centerspace,960000000.0,60.0,USA
Van Lanschot Kempen,960000000.0,24.0,Netherlands
Cars.com,960000000.0,15.0,USA
Benchmark Electronics,960000000.0,28.0,USA
Cronos Group,960000000.0,3.0,Canada
Healthcare Services Group,960000000.0,13.0,USA
Italtile,960000000.0,1.0,South Africa
Uniper,960000000.0,3.0,Germany
Shop Apotheke Europe,960000000.0,53.0,Netherlands
Community Healthcare Trust,960000000.0,38.0,USA
OdontoPrev,960000000.0,2.0,Brazil
Collegium Pharmaceutical,960000000.0,29.0,USA
ProAssurance,960000000.0,18.0,USA
Cymbria,960000000.0,42.0,Canada
MRC Global,960000000.0,11.0,USA
Kalpataru Power Transmission,960000000.0,6.0,India
Lemonade,950000000.0,14.0,USA
Youdao,950000000.0,8.0,China
Patrizia Immobilien,950000000.0,11.0,Germany
Kahoot!,950000000.0,2.0,Norway
Sprott Inc,950000000.0,38.0,Canada
HireRight,950000000.0,12.0,USA
Crinetics Pharmaceuticals,950000000.0,18.0,USA
SilverCrest Metals,950000000.0,6.0,Canada
Morguard,950000000.0,86.0,Canada
AST SpaceMobile,950000000.0,5.0,USA
Tianyu Digital Technology (Dalian),940000000.0,1.0,China
Central Puerto,940000000.0,6.0,Argentina
Applus Services,940000000.0,7.0,Spain
Argo Group,940000000.0,27.0,Bermuda
Open Lending,940000000.0,7.0,USA
ARMOUR Residential REIT,940000000.0,6.0,USA
Dole PLC,940000000.0,10.0,Ireland
Sweetgreen,940000000.0,8.0,USA
Mesa Laboratories,930000000.0,176.0,USA
The Greenbrier Companies,930000000.0,29.0,USA
Conduent,930000000.0,4.0,USA
Dream Finders Homes,930000000.0,10.0,USA
Titan Machinery,930000000.0,41.0,USA
Dril-Quip,930000000.0,28.0,USA
NCC,930000000.0,10.0,Sweden
Jeld-Wen,930000000.0,11.0,USA
Novavax,930000000.0,11.0,USA
Innoviva,930000000.0,13.0,USA
Pliant Therapeutics,930000000.0,19.0,USA
Alamar Foods Company,930000000.0,37.0,S. Arabia
New Work,930000000.0,166.0,Germany
23andMe,930000000.0,2.0,USA
Headwater Exploration,930000000.0,4.0,Canada
Central Securities,930000000.0,34.0,USA
Bicycle Therapeutics,930000000.0,31.0,UK
Steel Partners,930000000.0,43.0,USA
Piedmont Lithium,930000000.0,52.0,Australia
Gogoro,930000000.0,4.0,Taiwan
"Sturm, Ruger & Co",920000000.0,53.0,USA
Palfinger,920000000.0,27.0,Austria
Omega Flex,920000000.0,92.0,USA
Marshalls plc,920000000.0,4.0,UK
Sparkassen Immobilien,920000000.0,13.0,Austria
SkyWest,920000000.0,18.0,USA
Jupiter Fund Management,920000000.0,2.0,UK
Pushpay Holdings,920000000.0,1.0,New Zealand
Teekay Tankers,920000000.0,27.0,Canada
Bally's Corporation,920000000.0,19.0,USA
Amerant Bancorp,910000000.0,27.0,USA
UMH Properties,910000000.0,16.0,USA
American Well,910000000.0,3.0,USA
Avid Bioservices,910000000.0,15.0,USA
Global Industrial Company,910000000.0,24.0,USA
Arcutis Biotherapeutics,910000000.0,15.0,USA
Gaotu Techedu,910000000.0,4.0,China
Barings BDC,910000000.0,8.0,USA
Hibbett Sports,910000000.0,72.0,USA
Trinseo,910000000.0,26.0,USA
Universal Logistics Holdings,910000000.0,35.0,USA
GPA,910000000.0,3.0,Brazil
Telkom SA,900000000.0,2.0,South Africa
PROG Holdings,900000000.0,18.0,USA
Radware,900000000.0,20.0,Israel
Gree,900000000.0,5.0,Japan
Kiwi Property,900000000.0,1.0,New Zealand
TomTom,900000000.0,7.0,Netherlands
Nürnberger Versicherung,900000000.0,78.0,Germany
LendingClub,900000000.0,9.0,USA
Grindr,900000000.0,5.0,USA
CryoPort,900000000.0,18.0,USA
Green Dot,900000000.0,17.0,USA
Recipe Unlimited,900000000.0,15.0,Canada
Jeju Air,890000000.0,11.0,S. Korea
Customers Bancorp,890000000.0,28.0,USA
PureTech Health,890000000.0,32.0,USA
Graphite India,890000000.0,5.0,India
Stratasys,890000000.0,13.0,Israel
Fulgent Genetics,890000000.0,30.0,USA
Phnom Penh Water Supply Authority,890000000.0,2.0,Cambodia
Barloworld,890000000.0,5.0,South Africa
Multi Commodity Exchange,890000000.0,17.0,India
B&G Foods,890000000.0,12.0,USA
WideOpenWest,890000000.0,10.0,USA
BSE,880000000.0,7.0,India
Sumo Logic,880000000.0,7.0,USA
Singapore Post,880000000.0,0.0,Singapore
The Necessity Retail REIT,880000000.0,6.0,USA
Associated Capital Group,880000000.0,40.0,USA
Bangkok Airways,880000000.0,0.0,Thailand
Li-Cycle,880000000.0,5.0,Canada
CRA International,880000000.0,124.0,USA
Knr Constructions,880000000.0,3.0,India
UFP Technologies,870000000.0,116.0,USA
Beyond Meat,870000000.0,14.0,USA
Schnitzer Steel,870000000.0,32.0,USA
BrainChip,870000000.0,1.0,Australia
Allogene Therapeutics,870000000.0,6.0,USA
Norway Royal Salmon,870000000.0,15.0,Norway
Adecoagro,870000000.0,8.0,Luxembourg
Sri Trang Gloves,870000000.0,0.0,Thailand
Rashtriya Chemicals and Fertilizers,870000000.0,2.0,India
Cogent Biosciences,870000000.0,13.0,USA
BrightSpire Capital,870000000.0,7.0,USA
Perfect Corp.,870000000.0,7.0,Taiwan
Shen Zhen Shengxunda Technology (gamexun),860000000.0,6.0,China
Terveystalo,860000000.0,7.0,Finland
BrightSphere Investment Group,860000000.0,21.0,USA
Douglas Dynamics,860000000.0,38.0,USA
Wesdome Gold Mines,860000000.0,6.0,Canada
i3 Verticals,860000000.0,26.0,USA
Stillfront Group,860000000.0,2.0,Sweden
CGN Mining Company,860000000.0,0.0,Hong Kong
Synthomer,860000000.0,2.0,UK
Zuora,860000000.0,6.0,USA
Imax Corp,860000000.0,15.0,Canada
Aliansce Sonae Shopping Centers,860000000.0,3.0,Brazil
RCI Hospitality Holdings,860000000.0,94.0,USA
Cerence,860000000.0,22.0,USA
ViewRay,860000000.0,5.0,USA
Yellow Cake plc,860000000.0,5.0,Jersey
National Healthcare,860000000.0,56.0,USA
Tauron Polska,860000000.0,0.0,Poland
U.S. Silica,860000000.0,11.0,USA
A-Mark Precious Metals,860000000.0,37.0,USA
7Road,850000000.0,0.0,China
Wolverine World Wide,850000000.0,11.0,USA
RPT Realty,850000000.0,10.0,USA
Membership Collective,850000000.0,4.0,UK
American Woodmark,850000000.0,52.0,USA
Ichor Systems,850000000.0,30.0,USA
Overstock.com,850000000.0,19.0,USA
BBVA Argentina,850000000.0,4.0,Argentina
Chase Corporation,850000000.0,90.0,USA
Perella Weinberg Partners,850000000.0,10.0,USA
Steelcase,850000000.0,8.0,USA
CEAT,850000000.0,21.0,India
Savencia Fromage & Dairy,850000000.0,62.0,France
Winmark,850000000.0,248.0,USA
BLS International,850000000.0,2.0,India
Century Aluminum,850000000.0,9.0,USA
Rush Street Interactive,840000000.0,4.0,USA
Shentel,840000000.0,17.0,USA
Summit Therapeutics,840000000.0,4.0,UK
International Money Express,840000000.0,23.0,USA
Allego,840000000.0,3.0,Netherlands
Cellebrite,840000000.0,4.0,Israel
Plymouth Industrial REIT,840000000.0,19.0,USA
OneSpaWorld,840000000.0,9.0,Bahamas
QCR Holdings,840000000.0,50.0,USA
NBCC India,840000000.0,0.0,India
First Foundation,840000000.0,15.0,USA
Unitil Corporation,840000000.0,52.0,USA
Community Trust Bancorp,840000000.0,47.0,USA
AerSale,830000000.0,16.0,USA
Mission Produce,830000000.0,12.0,USA
IRSA Inversiones y Representaciones,830000000.0,5.0,Argentina
TimkenSteel,830000000.0,19.0,USA
Interfor,830000000.0,16.0,Canada
Cera Sanitaryware,830000000.0,64.0,India
Astec Industries,830000000.0,37.0,USA
WalkMe,830000000.0,10.0,Israel
Hinduja Global Solutions,830000000.0,16.0,India
Chalet Hotels,830000000.0,4.0,India
Geopark,830000000.0,14.0,Chile
(DIA) Distribuidora Internacional de Alimentación,830000000.0,0.0,Spain
Allegiance Bancshares,830000000.0,42.0,USA
IDEAYA Biosciences,830000000.0,17.0,USA
Network18,830000000.0,1.0,India
Washington Trust Bancorp,830000000.0,48.0,USA
Westlake Chemical Partners,820000000.0,24.0,USA
Myers Industries,820000000.0,23.0,USA
Sligro Food,820000000.0,19.0,Netherlands
Global Blue Group,820000000.0,4.0,Switzerland
Inter & Co,820000000.0,2.0,Brazil
Gateway Real Estate,820000000.0,4.0,Germany
Deluxe,820000000.0,19.0,USA
Proterra,820000000.0,4.0,USA
Nexa Resources,820000000.0,6.0,Luxembourg
flatexDEGIRO AG,820000000.0,7.0,Germany
Republic Bank,820000000.0,42.0,USA
Symphony Limited,810000000.0,12.0,India
Kura Oncology,810000000.0,12.0,USA
GoPro,810000000.0,5.0,USA
Praj Industries,810000000.0,4.0,India
Bank First,810000000.0,90.0,USA
MYT Netherlands Parent (Mytheresa),810000000.0,10.0,Germany
Lyell Immunopharma,810000000.0,3.0,USA
Sterlite Technologies,810000000.0,2.0,India
ChipMOS Technologies,810000000.0,22.0,Taiwan
Zealand Pharma,810000000.0,18.0,Denmark
Ceres Power,810000000.0,4.0,UK
Caleres,810000000.0,23.0,USA
Cardinal Energy,810000000.0,5.0,Canada
Team17,810000000.0,6.0,UK
Redwood Trust,810000000.0,7.0,USA
Peoples Bancorp,800000000.0,29.0,USA
Laredo Petroleum,800000000.0,48.0,USA
Bombay Burmah,800000000.0,12.0,India
Dah Sing Financial,800000000.0,3.0,Hong Kong
Alpha & Omega Semiconductor,800000000.0,29.0,USA
Pharming Group,800000000.0,12.0,Netherlands
iHeartMedia,800000000.0,7.0,USA
Forestar Group,800000000.0,16.0,USA
Mensch und Maschine,800000000.0,47.0,Germany
Varex Imaging,800000000.0,20.0,USA
Heritage-Crystal Clean,800000000.0,33.0,USA
Cadre,800000000.0,21.0,USA
Mercer International,800000000.0,12.0,Canada
ADMA Biologics,800000000.0,4.0,USA
KSB ltd,800000000.0,23.0,India
Indiabulls Housing Finance,800000000.0,2.0,India
Africa Oil,800000000.0,2.0,Canada
QuinStreet,800000000.0,15.0,USA
Pitney Bowes,800000000.0,5.0,USA
Ferroglobe,790000000.0,4.0,UK
Clairvest Group,790000000.0,53.0,Canada
Maxeon Solar Technologies,790000000.0,18.0,Singapore
Bain Capital,790000000.0,12.0,USA
Aktia Bank,790000000.0,11.0,Finland
Pacific Century Regional Developments,790000000.0,0.0,Singapore
First Watch Restaurant,790000000.0,13.0,USA
James River Group,790000000.0,21.0,Bermuda
Hangzhou Electronic Soul Network Technology,790000000.0,3.0,China
Boston Omaha,790000000.0,27.0,USA
Borosil,790000000.0,6.0,India
REV Group,790000000.0,13.0,USA
Taboola.com,790000000.0,3.0,USA
edenor,790000000.0,9.0,Argentina
Prince Pipes And Fittings,790000000.0,7.0,India
Drägerwerk,790000000.0,39.0,Germany
Biolife Solutions,790000000.0,19.0,USA
Movado,790000000.0,35.0,USA
Heritage Commerce,790000000.0,13.0,USA
Cutera,790000000.0,40.0,USA
Provention Bio,790000000.0,9.0,USA
Azul,790000000.0,7.0,Brazil
Grid Dynamics,790000000.0,11.0,USA
Asiana Airlines,780000000.0,11.0,S. Korea
Summit Hotel Properties,780000000.0,7.0,USA
Quanex Building Products,780000000.0,24.0,USA
THG (The Hut Group),780000000.0,1.0,UK
Artis REIT,780000000.0,7.0,Canada
RAPT Therapeutics,780000000.0,23.0,USA
Softchoice,780000000.0,13.0,Canada
Portillo's,780000000.0,16.0,USA
Office Properties Income Trust,780000000.0,15.0,USA
Ellington Financial,780000000.0,13.0,USA
SLR Investment,780000000.0,14.0,USA
Carvana,780000000.0,4.0,USA
Shinpoong Pharm,780000000.0,16.0,S. Korea
Matterport,780000000.0,3.0,USA
Hawkins,780000000.0,37.0,USA
Enerflex,770000000.0,6.0,Canada
Anavex Life Sciences,770000000.0,10.0,USA
Standard Motor Products (SMP),770000000.0,36.0,USA
Bioceres Crop Solutions,770000000.0,12.0,Argentina
Amber Enterprises India,770000000.0,23.0,India
Magic Software,770000000.0,16.0,Israel
WisdomTree Investments,770000000.0,5.0,USA
CrossAmerica Partners,770000000.0,20.0,USA
Cellcom Israel,770000000.0,5.0,Israel
Ponsse,770000000.0,28.0,Finland
indie Semiconductor,770000000.0,6.0,USA
ESAB India,760000000.0,50.0,India
SMART Global Holdings,760000000.0,16.0,USA
AvePoint,760000000.0,4.0,USA
LivePerson,760000000.0,10.0,USA
Bristow Group,760000000.0,27.0,USA
Vitru,760000000.0,23.0,Brazil
ANI Pharmaceuticals,760000000.0,44.0,USA
JBM Auto,760000000.0,6.0,India
Nextdoor,760000000.0,2.0,USA
ScanSource,760000000.0,30.0,USA
Adler Real Estate,760000000.0,7.0,Germany
Ingersoll Rand India,760000000.0,24.0,India
Alabama Power,760000000.0,25.0,USA
POINT Biopharma,760000000.0,7.0,USA
Ambac,760000000.0,17.0,USA
Gladstone Commercial,760000000.0,19.0,USA
PAR Technology,760000000.0,28.0,USA
Anywhere Real Estate,750000000.0,7.0,USA
VTEX,750000000.0,4.0,UK
Old Second Bancorp,750000000.0,17.0,USA
Yext,750000000.0,6.0,USA
Shenzhen Zqgame,750000000.0,3.0,China
Navios Maritime Partners,750000000.0,25.0,Monaco
Univest,750000000.0,26.0,USA
Theravance Biopharma,750000000.0,11.0,Cayman Islands
The Vita Coco Company,750000000.0,13.0,USA
IonQ,750000000.0,4.0,USA
Northfield Bancorp,750000000.0,16.0,USA
Aerie Pharmaceuticals,750000000.0,15.0,USA
CBL Properties,750000000.0,24.0,USA
New Gold,750000000.0,1.0,Canada
Ranger Oil,750000000.0,39.0,USA
Hanmi Financial,750000000.0,25.0,USA
Genius Sports,750000000.0,4.0,UK
4D Molecular Therapeutics,750000000.0,23.0,USA
BEML,740000000.0,18.0,India
Tokmanni,740000000.0,13.0,Finland
W&T Offshore,740000000.0,5.0,USA
Al Moammar Information Systems,740000000.0,25.0,S. Arabia
Riskified,740000000.0,4.0,Israel
Exscientia,740000000.0,6.0,UK
TCG BDC,740000000.0,15.0,USA
Belite Bio,740000000.0,30.0,USA
Accel Entertainment,740000000.0,9.0,USA
Coherus BioSciences,740000000.0,10.0,USA
AMTD Digital,740000000.0,2.0,Hong Kong
Sunlight REIT,740000000.0,0.0,Hong Kong
Amalgamated Financial,740000000.0,24.0,USA
DocGo,730000000.0,7.0,USA
SunCoke Energy,730000000.0,9.0,USA
Enfusion,730000000.0,11.0,USA
Karooooo,730000000.0,24.0,Singapore
UB Properties,730000000.0,19.0,USA
Protolabs,730000000.0,27.0,USA
HealthStream,730000000.0,24.0,USA
Aspen Aerogels,730000000.0,11.0,USA
IES Holdings,730000000.0,36.0,USA
MultiPlan,730000000.0,1.0,USA
ATN International,730000000.0,47.0,USA
Mirum Pharmaceuticals,730000000.0,20.0,USA
DRDGOLD,730000000.0,9.0,South Africa
Hanger,730000000.0,19.0,USA
Agenus,730000000.0,2.0,USA
AMC Networks,730000000.0,17.0,USA
Repay Holdings,730000000.0,8.0,USA
Opendoor,720000000.0,1.0,USA
Qurate Retail Group,720000000.0,2.0,USA
Slam Corp,720000000.0,10.0,USA
The First Bancshares,720000000.0,30.0,USA
Olvi plc,720000000.0,35.0,Finland
iDreamSky,720000000.0,1.0,China
Quess,720000000.0,5.0,India
Edelweiss Financial Services,720000000.0,1.0,India
United Fire Group,720000000.0,29.0,USA
TrustCo Bank,720000000.0,38.0,USA
IGM Biosciences,720000000.0,17.0,USA
ITM Power,720000000.0,1.0,UK
Banco Latinoamericano de Comercio Exterior,720000000.0,16.0,Panama
Immatics,710000000.0,9.0,Germany
Arco Platform,710000000.0,13.0,Brazil
Merus,710000000.0,16.0,Netherlands
Hypoport,710000000.0,111.0,Germany
Origin Materials,710000000.0,5.0,USA
Riot Blockchain,710000000.0,4.0,USA
Locaweb,710000000.0,1.0,Brazil
DIC Asset,710000000.0,9.0,Germany
Farmland Partners,710000000.0,13.0,USA
EHang Holdings,710000000.0,12.0,China
SP Plus Corporation,710000000.0,35.0,USA
Simulations Plus,710000000.0,35.0,USA
Property For Industry,710000000.0,1.0,New Zealand
Via S.A.,710000000.0,0.0,Brazil
Norwegian Air Shuttle,710000000.0,1.0,Norway
Virgin Orbit,710000000.0,2.0,USA
NerdWallet,700000000.0,10.0,USA
YG Entertainment,700000000.0,39.0,S. Korea
Rain Industries,700000000.0,2.0,India
Zeal Network,700000000.0,32.0,Germany
PropertyGuru,700000000.0,4.0,Singapore
Rover,700000000.0,4.0,USA
QNB Finansleasing,700000000.0,6.0,Turkey
Maverix Metals,700000000.0,5.0,Canada
Ethan Allen,700000000.0,28.0,USA
Converge Technology Solutions,700000000.0,3.0,Canada
iStar,700000000.0,8.0,USA
Altimmune,700000000.0,14.0,USA
Pagaya Technologies,700000000.0,1.0,Israel
MarineMax,690000000.0,32.0,USA
ASOS,690000000.0,7.0,UK
G-III Apparel Group,690000000.0,15.0,USA
NextDecade Corp,690000000.0,5.0,USA
MBIA,690000000.0,13.0,USA
SPARC,690000000.0,3.0,India
IDT Corporation,690000000.0,27.0,USA
Jubilant Pharmova,690000000.0,4.0,India
HarborOne Bancorp,690000000.0,14.0,USA
PubMatic,690000000.0,13.0,USA
New Found Gold,690000000.0,4.0,Canada
Wallbox,690000000.0,4.0,Spain
Sana Biotechnology,690000000.0,4.0,USA
Johnson Outdoors,690000000.0,68.0,USA
Religare,690000000.0,2.0,India
Global Medical REIT,690000000.0,10.0,USA
Badger Infrastructure Solutions,680000000.0,20.0,Canada
i-80 Gold,680000000.0,3.0,USA
Seritage Growth Properties,680000000.0,12.0,USA
Kearny Financial,680000000.0,10.0,USA
Horizon Bancorp,680000000.0,16.0,USA
CTI BioPharma,680000000.0,5.0,USA
BrightView,680000000.0,7.0,USA
Tango Therapeutics,680000000.0,8.0,USA
Kaiser (China) Culture,680000000.0,1.0,China
Advantage Solutions,680000000.0,2.0,USA
Eagle Bulk Shipping,680000000.0,50.0,USA
TravelCenters of America,680000000.0,46.0,USA
Alector,680000000.0,8.0,USA
Delta Corp,680000000.0,3.0,India
Mahindra Lifespaces,680000000.0,4.0,India
Jin Air,670000000.0,13.0,S. Korea
Cimpress,670000000.0,26.0,Ireland
OTC Markets Group,670000000.0,57.0,USA
loanDepot,670000000.0,2.0,USA
LiveChat Software,670000000.0,26.0,Poland
